package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:11:55.200000000,26,1,L,A,1.0,2.0,957.0,1142.0,221.0,388.0,184.0,0,False,False,0,False,False
0 days 00:11:55.400000000,26,1,L,A,1.0,2.0,896.0,1081.0,218.0,402.0,179.0,0,False,False,0,False,False
0 days 00:11:55.600000000,26,1,L,A,1.0,2.0,906.0,1091.0,218.0,403.0,183.0,0,False,False,0,False,False
0 days 00:11:55.800000000,26,1,L,A,1.0,2.0,872.0,1057.0,216.0,362.0,178.0,0,False,False,0,False,False
0 days 00:11:56.000000000,26,1,L,A,1.0,2.0,819.0,1004.0,213.0,351.0,176.0,0,False,False,0,False,False
0 days 00:11:56.200000000,26,1,L,A,1.0,2.0,822.0,1007.0,213.0,375.0,180.0,0,False,False,0,False,False
0 days 00:11:56.400000000,26,1,L,A,1.0,2.0,886.0,1071.0,216.0,418.0,171.0,0,False,False,0,False,False
0 days 00:11:56.600000000,26,1,L,A,1.0,2.0,930.0,1115.0,219.0,420.0,179.0,0,False,False,0,False,False
0 days 00:11:56.800000000,26,1,L,A,1.0,2.0,929.0,1114.0,219.0,416.0,184.0,0,False,False,0,False,False
0 days 00:11:57.000000000,26,1,L,A,1.0,2.0,895.0,1080.0,217.0,385.0,173.0,0,False,False,0,False,False
0 days 00:11:57.200000000,26,1,L,A,1.0,2.0,848.0,1033.0,214.0,365.0,165.0,0,False,False,0,False,False
0 days 00:11:57.400000000,26,1,L,A,1.0,2.0,868.0,1053.0,215.0,405.0,171.0,0,False,False,0,False,False
0 days 00:11:57.600000000,26,1,L,A,1.0,2.0,933.0,1118.0,218.0,436.0,174.0,0,False,False,0,False,False
0 days 00:11:57.800000000,26,1,L,A,1.0,2.0,903.0,1088.0,217.0,373.0,175.0,0,False,False,0,False,False
0 days 00:11:58.000000000,26,1,L,A,1.0,2.0,874.0,1059.0,216.0,408.0,175.0,0,False,False,0,False,False
0 days 00:11:58.200000000,26,1,L,A,1.0,2.0,889.0,1074.0,217.0,388.0,166.0,0,False,False,0,False,False
0 days 00:11:58.400000000,26,1,L,A,1.0,2.0,862.0,1047.0,215.0,367.0,171.0,0,False,False,0,False,False
0 days 00:11:58.600000000,26,1,L,A,1.0,2.0,854.0,1039.0,215.0,377.0,179.0,0,False,False,0,False,False
0 days 00:11:58.800000000,26,1,L,A,1.0,2.0,868.0,1053.0,216.0,378.0,183.0,0,False,False,0,False,False
0 days 00:11:59.000000000,26,1,L,A,1.0,2.0,924.0,1109.0,219.0,459.0,176.0,0,False,False,0,False,False
0 days 00:11:59.200000000,26,1,L,A,1.0,2.0,982.0,1167.0,222.0,472.0,171.0,0,False,False,0,False,False
0 days 00:11:59.400000000,26,1,L,A,1.0,2.0,968.0,1153.0,221.0,434.0,179.0,0,False,False,0,False,False
0 days 00:11:59.600000000,26,1,L,A,1.0,2.0,936.0,1121.0,219.0,418.0,175.0,0,False,False,0,False,False
0 days 00:11:59.800000000,26,1,L,A,1.0,2.0,899.0,1084.0,217.0,363.0,179.0,0,False,False,0,False,False
0 days 00:12:00.000000000,26,1,L,A,1.0,2.0,885.0,1070.0,217.0,394.0,182.0,0,False,False,0,False,False
0 days 00:12:00.200000000,26,1,L,A,1.0,2.0,949.0,1134.0,221.0,464.0,173.0,0,False,False,0,False,False
